1.84E-04	2.86E+12	5.88E+13	1.18E+10
1.85E-04	2.86E+12	5.86E+13	1.15E+10
1.85E-04	2.86E+12	5.84E+13	1.13E+10
1.86E-04	2.86E+12	5.82E+13	1.10E+10
1.86E-04	2.86E+12	5.81E+13	1.08E+10
1.86E-04	2.86E+12	5.79E+13	1.05E+10
1.87E-04	2.86E+12	5.77E+13	1.03E+10
1.87E-04	2.86E+12	5.75E+13	1.00E+10
1.88E-04	2.85E+12	5.73E+13	9.81E+09
1.88E-04	2.85E+12	5.71E+13	9.59E+09
1.88E-04	2.85E+12	5.70E+13	9.38E+09
1.89E-04	2.85E+12	5.68E+13	9.16E+09
1.89E-04	2.85E+12	5.66E+13	8.96E+09
1.90E-04	2.85E+12	5.64E+13	8.75E+09
1.90E-04	2.85E+12	5.62E+13	8.56E+09
1.90E-04	2.85E+12	5.61E+13	8.36E+09
1.91E-04	2.84E+12	5.59E+13	8.17E+09
1.91E-04	2.84E+12	5.57E+13	7.99E+09
1.92E-04	2.84E+12	5.55E+13	7.81E+09
1.92E-04	2.84E+12	5.54E+13	7.63E+09
1.92E-04	2.84E+12	5.52E+13	7.46E+09
1.93E-04	2.84E+12	5.50E+13	7.29E+09
1.93E-04	2.84E+12	5.48E+13	7.13E+09
1.94E-04	2.84E+12	5.47E+13	6.97E+09
1.94E-04	2.83E+12	5.45E+13	6.81E+09
1.94E-04	2.83E+12	5.43E+13	6.66E+09
1.95E-04	2.83E+12	5.42E+13	6.51E+09
1.95E-04	2.83E+12	5.40E+13	6.36E+09
1.96E-04	2.83E+12	5.38E+13	6.22E+09
1.96E-04	2.83E+12	5.36E+13	6.08E+09
1.96E-04	2.83E+12	5.35E+13	5.94E+09
1.97E-04	2.83E+12	5.33E+13	5.80E+09
1.97E-04	2.83E+12	5.31E+13	5.67E+09
1.98E-04	2.82E+12	5.30E+13	5.54E+09
1.98E-04	2.82E+12	5.28E+13	5.42E+09
1.98E-04	2.82E+12	5.26E+13	5.30E+09
1.99E-04	2.82E+12	5.25E+13	5.18E+09
1.99E-04	2.82E+12	5.23E+13	5.06E+09
2.00E-04	2.82E+12	5.21E+13	4.95E+09
